Ano,Código da Área,Área de Avaliação,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação
2017,2001,PEDAGOGIA (LICENCIATURA),29,UNIVERSIDADE ESTADUAL DO CEARÁ,UECE,Universidade,Pública Estadual,1151646,Educação a Distância,2304400,Fortaleza,CE,39,21,"56,9524","3,7111","42,6190","2,3101","2,6603",3,
2017,2001,PEDAGOGIA (LICENCIATURA),30,UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO,UNIFENAS,Universidade,Privada sem fins lucrativos,2289,Educação Presencial,3101607,Alfenas,MG,22,22,"49,7545","2,6661","40,7318","2,0538","2,2068",3,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83344,Educação Presencial,2927408,Salvador,BA,233,189,"51,9392","2,9833","47,2667","2,9413","2,9518",4,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83353,Educação Presencial,2918407,Juazeiro,BA,138,123,"50,9634","2,8416","42,1951","2,2525","2,3998",3,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83356,Educação Presencial,2930105,Senhor do Bonfim,BA,31,26,"51,7692","2,9586","37,5769","1,6253","1,9586",3,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83358,Educação Presencial,2924009,Paulo Afonso,BA,57,47,"52,7745","3,1045","43,8426","2,4762","2,6333",3,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83390,Educação Presencial,2903201,Barreiras,BA,230,212,"49,7123","2,6599","41,7193","2,1879","2,3059",3,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83392,Educação Presencial,2931350,Teixeira de Freitas,BA,30,22,"52,4864","3,0627","45,9500","2,7625","2,8375",3,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83394,Educação Presencial,2930501,Serrinha,BA,165,154,"51,5721","2,9300","43,6994","2,4568","2,5751",3,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83402,Educação Presencial,2911709,Guanambi,BA,82,79,"52,1114","3,0083","42,8747","2,3448","2,5107",3,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83404,Educação Presencial,2914703,Itaberaba,BA,103,85,"51,8647","2,9724","41,8871","2,2107","2,4011",3,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83411,Educação Presencial,2932903,Valença,BA,83,76,"55,1395","3,4479","44,6342","2,5838","2,7998",3,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,83415,Educação Presencial,2914604,Irecê,BA,17,10,"52,5700","3,0748","49,5500","3,2514","3,2073",4,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,1160413,Educação Presencial,2907905,Cipó,BA,47,47,"31,9766","0,0848","30,8957","0,7179","0,5596",1,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,1160428,Educação Presencial,2931608,Teolândia,BA,27,27,"41,9667","1,5353","35,2370","1,3075","1,3644",2,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,1178901,Educação Presencial,2905800,Camamu,BA,27,6,"34,9833","0,5214","26,2833","0,0914","0,1989",1,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,1179053,Educação Presencial,2933604,Xique-Xique,BA,26,25,"42,6040","1,6278","32,0000","0,8679","1,0579",2,
2017,2001,PEDAGOGIA (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,1183698,Educação Presencial,2932903,Valença,BA,24,24,"32,4875","0,1590","33,1167","1,0195","0,8044",1,
2017,2001,PEDAGOGIA (LICENCIATURA),43,FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,Universidade,Pública Estadual,2529,Educação Presencial,4205407,Florianópolis,SC,38,37,"51,7000","2,9485","48,9432","3,1690","3,1139",4,
2017,2001,PEDAGOGIA (LICENCIATURA),43,FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,Universidade,Pública Estadual,1125448,Educação a Distância,4205407,Florianópolis,SC,316,291,"52,5773","3,0759","45,7797","2,7393","2,8235",3,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,2626,Educação Presencial,5201108,Anápolis,GO,36,36,"49,2806","2,5972","42,0500","2,2328","2,3239",3,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,21799,Educação Presencial,5220108,São Luís de Montes Belos,GO,40,39,"50,3538","2,7531","43,3923","2,4151","2,4996",3,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,21824,Educação Presencial,5221601,Uruaçu,GO,60,48,"49,6021","2,6439","39,0979","1,8319","2,0349",3,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,21873,Educação Presencial,5204904,Campos Belos,GO,38,36,"47,6083","2,3544","38,6944","1,7771","1,9214",2,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,21874,Educação Presencial,5208004,Formosa,GO,38,36,"47,5139","2,3407","46,0556","2,7768","2,6678",3,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,21875,Educação Presencial,5208608,Goianésia,GO,43,42,"51,3429","2,8967","44,5286","2,5694","2,6512",3,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,21880,Educação Presencial,5210000,Inhumas,GO,40,39,"42,2821","1,5811","38,3538","1,7308","1,6934",2,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,21885,Educação Presencial,5212501,Luziânia,GO,45,39,"48,3000","2,4549","36,2154","1,4404","1,6940",2,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,21895,Educação Presencial,5218508,Quirinópolis,GO,21,20,"48,4200","2,4723","33,6050","1,0858","1,4324",2,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,39238,Educação Presencial,5220207,São Miguel do Araguaia,GO,31,31,"47,8226","2,3856","37,2968","1,5872","1,7868",2,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,39269,Educação Presencial,5217401,Pires do Rio,GO,26,24,"47,8083","2,3835","39,4042","1,8734","2,0010",3,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,39300,Educação Presencial,5210406,Itaberaí,GO,34,30,"55,1633","3,4514","48,0967","3,0540","3,1534",4,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,39393,Educação Presencial,5211800,Jaraguá,GO,42,38,"45,3289","2,0235","35,3947","1,3289","1,5026",2,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,60420,Educação Presencial,5206404,Crixás,GO,21,21,"39,2905","1,1467","38,6619","1,7726","1,6162",2,
2017,2001,PEDAGOGIA (LICENCIATURA),47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,1149137,Educação Presencial,5213087,Minaçu,GO,38,33,"47,2697","2,3053","37,1000","1,5605","1,7467",2,
2017,2001,PEDAGOGIA (LICENCIATURA),54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pública Estadual,2700,Educação Presencial,3509502,Campinas,SP,41,37,"36,5784","0,7530","35,7541","1,3777","1,2215",2,
2017,2001,PEDAGOGIA (LICENCIATURA),54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pública Estadual,2716,Educação Presencial,3509502,Campinas,SP,50,47,"17,3362","0,0000","18,5000","0,0000","0,0000",1,
2017,2001,PEDAGOGIA (LICENCIATURA),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,3132,Educação Presencial,3503208,Araraquara,SP,103,96,"54,4750","3,3514","44,0917","2,5101","2,7204",3,
2017,2001,PEDAGOGIA (LICENCIATURA),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,3166,Educação Presencial,3529005,Marília,SP,125,108,"56,2056","3,6027","48,8352","3,1543","3,2664",4,
2017,2001,PEDAGOGIA (LICENCIATURA),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,3209,Educação Presencial,3543907,Rio Claro,SP,59,52,"59,0423","4,0146","51,5442","3,5222","3,6453",4,
2017,2001,PEDAGOGIA (LICENCIATURA),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,3214,Educação Presencial,3541406,Presidente Prudente,SP,75,66,"56,7636","3,6837","46,8652","2,8868","3,0860",4,
2017,2001,PEDAGOGIA (LICENCIATURA),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,61074,Educação Presencial,3506003,Bauru,SP,41,38,"55,8868","3,5564","54,3842","3,9079","3,8201",4,
2017,2001,PEDAGOGIA (LICENCIATURA),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,73449,Educação Presencial,3549805,São José do Rio Preto,SP,54,48,"65,8292","5,0000","62,4250","5,0000","5,0000",5,
2017,2001,PEDAGOGIA (LICENCIATURA),57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pública Estadual,3397,Educação Presencial,4105508,Cianorte,PR,24,23,"58,8652","3,9889","44,5174","2,5679","2,9231",3,
2017,2001,PEDAGOGIA (LICENCIATURA),57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pública Estadual,3416,Educação Presencial,4115200,Maringá,PR,101,87,"54,5874","3,3678","40,1115","1,9695","2,3191",3,
2017,2001,PEDAGOGIA (LICENCIATURA),57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pública Estadual,121802,Educação a Distância,4115200,Maringá,PR,30,5,"42,3000","1,5837","28,9600","0,4550","0,7372",1,
2017,2001,PEDAGOGIA (LICENCIATURA),68,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS,FAFIPE,Faculdade,Pública Municipal,3536,Educação Presencial,3537305,Penápolis,SP,35,28,"51,2143","2,8780","40,9000","2,0766","2,2770",3,
2017,2001,PEDAGOGIA (LICENCIATURA),71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pública Estadual,3561,Educação Presencial,2408003,Mossoró,RN,138,130,"47,5123","2,3405","39,8485","1,9338","2,0355",3,
2017,2001,PEDAGOGIA (LICENCIATURA),71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pública Estadual,18410,Educação Presencial,2409308,Patu,RN,29,29,"49,0241","2,5600","42,0966","2,2391","2,3193",3,
2017,2001,PEDAGOGIA (LICENCIATURA),71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pública Estadual,18414,Educação Presencial,2409407,Pau dos Ferros,RN,49,49,"50,3000","2,7453","43,9041","2,4846","2,5498",3,
2017,2001,PEDAGOGIA (LICENCIATURA),71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pública Estadual,18417,Educação Presencial,2400208,Açu,RN,60,31,"49,8581","2,6811","42,0710","2,2356","2,3470",3,
2017,2001,PEDAGOGIA (LICENCIATURA),71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pública Estadual,57707,Educação Presencial,2402303,Caraúbas,RN,42,41,"41,8146","1,5132","33,8244","1,1156","1,2150",2,
2017,2001,PEDAGOGIA (LICENCIATURA),71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pública Estadual,1158598,Educação Presencial,2400505,Alexandria,RN,36,33,"39,7273","1,2102","30,9364","0,7234","0,8451",1,
2017,2001,PEDAGOGIA (LICENCIATURA),73,CENTRO DE ENSINO SUPERIOR DE ARCOVERDE,CESA,Faculdade,Especial,1160932,Educação Presencial,2601201,Arcoverde,PE,41,37,"44,5595","1,9118","36,9378","1,5385","1,6318",2,
2017,2001,PEDAGOGIA (LICENCIATURA),74,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE SÃO JOSÉ DO RIO PARDO,FFCL,Faculdade,Pública Municipal,3622,Educação Presencial,3549706,São José do Rio Pardo,SP,14,13,"45,9154","2,1086","39,7692","1,9230","1,9694",3,
2017,2001,PEDAGOGIA (LICENCIATURA),76,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,Universidade,Pública Municipal,3664,Educação Presencial,4202404,Blumenau,SC,37,34,"44,3265","1,8779","43,7941","2,4697","2,3217",3,
2017,2001,PEDAGOGIA (LICENCIATURA),78,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ALEGRE,FAFIA,Faculdade,Pública Municipal,69679,Educação Presencial,3200201,Alegre,ES,26,25,"45,7160","2,0797","33,8720","1,1221","1,3615",2,
2017,2001,PEDAGOGIA (LICENCIATURA),79,INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA,IMES CATANDUVA,Faculdade,Pública Municipal,3760,Educação Presencial,3511102,Catanduva,SP,35,34,"48,2441","2,4468","41,0088","2,0914","2,1802",3,
2017,2001,PEDAGOGIA (LICENCIATURA),80,CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ,UNIDAVI,Centro Universitário,Privada sem fins lucrativos,20047,Educação Presencial,4214805,Rio do Sul,SC,30,30,"53,7200","3,2418","42,9833","2,3595","2,5801",3,
2017,2001,PEDAGOGIA (LICENCIATURA),81,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,Universidade,Privada sem fins lucrativos,122910,Educação Presencial,4209102,Joinville,SC,20,20,"56,1250","3,5910","48,7950","3,1489","3,2594",4,
2017,2001,PEDAGOGIA (LICENCIATURA),82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,3843,Educação Presencial,4217204,São Miguel do Oeste,SC,23,23,"48,2391","2,4460","45,9913","2,7681","2,6876",3,
2017,2001,PEDAGOGIA (LICENCIATURA),82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,19407,Educação Presencial,4203907,Capinzal,SC,44,44,"49,3295","2,6044","48,2409","3,0736","2,9563",4,
2017,2001,PEDAGOGIA (LICENCIATURA),82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,150071,Educação Presencial,4203600,Campos Novos,SC,26,24,"41,3417","1,4446","38,9292","1,8089","1,7178",2,
2017,2001,PEDAGOGIA (LICENCIATURA),82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,150072,Educação Presencial,4219309,Videira,SC,12,12,"58,3333","3,9116","54,7500","3,9576","3,9461",5,
2017,2001,PEDAGOGIA (LICENCIATURA),83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Universidade,Privada sem fins lucrativos,121260,Educação a Distância,4208203,Itajaí,SC,174,162,"47,7444","2,3742","44,5309","2,5697","2,5208",3,
2017,2001,PEDAGOGIA (LICENCIATURA),84,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ,FAFIMA,Faculdade,Privada sem fins lucrativos,4008,Educação Presencial,3302403,Macaé,RJ,37,34,"54,4529","3,3482","49,4735","3,2410","3,2678",4,
2017,2001,PEDAGOGIA (LICENCIATURA),87,CENTRO UNIVERSITÁRIO DE BRUSQUE,UNIFEBE,Centro Universitário,Privada sem fins lucrativos,19879,Educação Presencial,4202909,Brusque,SC,22,22,"52,2455","3,0277","48,0636","3,0495","3,0441",4,
2017,2001,PEDAGOGIA (LICENCIATURA),95,UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ,UVA,Universidade,Pública Estadual,4090,Educação Presencial,2312908,Sobral,CE,241,213,"52,5718","3,0751","41,9732","2,2224","2,4355",3,
2017,2001,PEDAGOGIA (LICENCIATURA),107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,4196,Educação Presencial,3162500,São João del Rei,MG,28,19,"65,2053","4,9094","57,3263","4,3075","4,4580",5,
2017,2001,PEDAGOGIA (LICENCIATURA),107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,1179160,Educação a Distância,3167202,Sete Lagoas,MG,218,157,"51,3541","2,8983","43,9236","2,4872","2,5900",3,
2017,2001,PEDAGOGIA (LICENCIATURA),109,FACULDADES INTEGRADAS RUI BARBOSA,FIRB,Faculdade,Privada com fins lucrativos,4224,Educação Presencial,3502101,Andradina,SP,26,16,"52,9438","3,1291","47,8438","3,0197","3,0470",4,
2017,2001,PEDAGOGIA (LICENCIATURA),124,UNIVERSIDADE DE ARARAQUARA,UNIARA,Universidade,Privada sem fins lucrativos,98870,Educação Presencial,3503208,Araraquara,SP,44,42,"48,9524","2,5496","39,8548","1,9346","2,0884",3,
2017,2001,PEDAGOGIA (LICENCIATURA),125,CENTRO UNIVERSITÁRIO DE ARARAS -,UNAR,Centro Universitário,Privada sem fins lucrativos,1143412,Educação a Distância,3503307,Araras,SP,419,281,"48,6509","2,5058","37,9071","1,6701","1,8790",2,
2017,2001,PEDAGOGIA (LICENCIATURA),135,CENTRO UNIVERSITÁRIO CLARETIANO,CEUCLAR,Centro Universitário,Privada sem fins lucrativos,4373,Educação Presencial,3505906,Batatais,SP,54,47,"56,5574","3,6538","50,7936","3,4203","3,4787",4,
2017,2001,PEDAGOGIA (LICENCIATURA),135,CENTRO UNIVERSITÁRIO CLARETIANO,CEUCLAR,Centro Universitário,Privada sem fins lucrativos,85058,Educação a Distância,3505906,Batatais,SP,1029,787,"54,9991","3,4275","47,3230","2,9489","3,0686",4,
2017,2001,PEDAGOGIA (LICENCIATURA),137,UNIVERSIDADE DO SAGRADO CORAÇÃO,USC,Universidade,Privada sem fins lucrativos,4401,Educação Presencial,3506003,Bauru,SP,51,46,"54,2543","3,3194","46,8391","2,8832","2,9923",4,
2017,2001,PEDAGOGIA (LICENCIATURA),137,UNIVERSIDADE DO SAGRADO CORAÇÃO,USC,Universidade,Privada sem fins lucrativos,1349714,Educação a Distância,3506003,Bauru,SP,2,2,"60,0500","4,1609","59,0000","4,5348","4,4414",5,
2017,2001,PEDAGOGIA (LICENCIATURA),138,CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ,CBM,Centro Universitário,Privada sem fins lucrativos,4464,Educação Presencial,3543402,Ribeirão Preto,SP,55,44,"45,4523","2,0414","42,2568","2,2609","2,2060",3,
2017,2001,PEDAGOGIA (LICENCIATURA),140,UNIVERSIDADE DE VASSOURAS,,Universidade,Privada sem fins lucrativos,4502,Educação Presencial,3306206,Vassouras,RJ,42,39,"57,0795","3,7296","55,4795","4,0567","3,9749",5,
2017,2001,PEDAGOGIA (LICENCIATURA),143,UNIVERSIDADE DE UBERABA,UNIUBE,Universidade,Privada sem fins lucrativos,4591,Educação Presencial,3170107,Uberaba,MG,23,21,"49,5095","2,6305","41,8714","2,2085","2,3140",3,
2017,2001,PEDAGOGIA (LICENCIATURA),143,UNIVERSIDADE DE UBERABA,UNIUBE,Universidade,Privada sem fins lucrativos,110000,Educação a Distância,3170107,Uberaba,MG,1729,1639,"44,4184","1,8913","37,4503","1,6081","1,6789",2,
2017,2001,PEDAGOGIA (LICENCIATURA),144,FACULDADE DE CIÊNCIAS HUMANAS DE OLINDA,FACHO,Faculdade,Privada sem fins lucrativos,4652,Educação Presencial,2609600,Olinda,PE,16,16,"46,1000","2,1354","38,8438","1,7973","1,8819",2,
2017,2001,PEDAGOGIA (LICENCIATURA),146,CENTRO UNIVERSITÁRIO DE RIO PRETO,UNIRP,Centro Universitário,Privada com fins lucrativos,20298,Educação Presencial,3549805,São José do Rio Preto,SP,14,13,"45,4385","2,0394","42,6231","2,3106","2,2428",3,
2017,2001,PEDAGOGIA (LICENCIATURA),146,CENTRO UNIVERSITÁRIO DE RIO PRETO,UNIRP,Centro Universitário,Privada com fins lucrativos,1259021,Educação a Distância,3549805,São José do Rio Preto,SP,86,73,"45,3055","2,0201","34,8726","1,2580","1,4485",2,
2017,2001,PEDAGOGIA (LICENCIATURA),150,UNIVERSIDADE DE SOROCABA,UNISO,Universidade,Privada sem fins lucrativos,63726,Educação Presencial,3552205,Sorocaba,SP,95,89,"52,2551","3,0291","43,9685","2,4934","2,6273",3,
2017,2001,PEDAGOGIA (LICENCIATURA),159,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CARUARU,FAFICA,Faculdade,Privada sem fins lucrativos,4838,Educação Presencial,2604106,Caruaru,PE,29,28,"51,0393","2,8526","40,4000","2,0087","2,2197",3,
2017,2001,PEDAGOGIA (LICENCIATURA),160,FACULDADE FRASSINETTI DO RECIFE,FAFIRE,Faculdade,Privada sem fins lucrativos,4848,Educação Presencial,2611606,Recife,PE,51,50,"51,2260","2,8797","45,6520","2,7220","2,7614",3,
2017,2001,PEDAGOGIA (LICENCIATURA),161,CENTRO UNIVERSITÁRIO ASSUNÇÃO,UNIFAI,Centro Universitário,Privada sem fins lucrativos,4865,Educação Presencial,3550308,São Paulo,SP,30,25,"43,3160","1,7312","46,4120","2,8252","2,5517",3,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,21913,Educação Presencial,3304557,Rio de Janeiro,RJ,26,23,"42,4130","1,6001","41,6783","2,1823","2,0368",3,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,21921,Educação Presencial,3303302,Niterói,RJ,41,39,"47,6692","2,3633","44,9872","2,6317","2,5646",3,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,41240,Educação Presencial,3304557,Rio de Janeiro,RJ,71,67,"44,0761","1,8416","46,7224","2,8674","2,6109",3,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,41263,Educação Presencial,3304557,Rio de Janeiro,RJ,39,37,"50,3432","2,7515","49,3757","3,2277","3,1087",4,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,41322,Educação Presencial,3304557,Rio de Janeiro,RJ,61,58,"52,1621","3,0156","47,1362","2,9236","2,9466",4,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,41505,Educação Presencial,3304557,Rio de Janeiro,RJ,96,92,"47,0293","2,2704","42,4174","2,2827","2,2796",3,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,49712,Educação Presencial,3303906,Petrópolis,RJ,42,36,"47,1417","2,2867","45,2722","2,6704","2,5745",3,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,49873,Educação Presencial,3301009,Campos dos Goytacazes,RJ,32,29,"41,0310","1,3995","44,2345","2,5295","2,2470",3,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,59402,Educação Presencial,3304557,Rio de Janeiro,RJ,58,56,"49,7214","2,6613","49,5000","3,2446","3,0988",4,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,63550,Educação Presencial,3304144,Queimados,RJ,71,67,"48,4881","2,4822","49,5045","3,2452","3,0545",4,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,63558,Educação Presencial,3300704,Cabo Frio,RJ,74,62,"49,7435","2,6645","47,6726","2,9964","2,9134",3,
2017,2001,PEDAGOGIA (LICENCIATURA),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,69386,Educação Presencial,3305109,São João de Meriti,RJ,82,73,"51,3507","2,8978","46,3890","2,8221","2,8410",3,
